id,ACY-738_FUS_plusplus1,ACY-738_FUS_plusplus2,ACY-738_FUS_plusplus3,FUSplusplus_vehicle4,FUSplusplus_vehicle5,FUSplusplus_vehicle6,FUSminusminus_vehicle7,FUSminusminus_vehicle8,FUSminusminus_vehicle9
ENSMUSG00000034850,6.949237735,7.00218717,6.962289367,6.980270066,6.946858135,6.963099506,7.022448736,7.04592235,7.101328379
ENSMUSG00000031391,6.840685737,6.833617131,6.815007739,6.885031241,6.852053843,6.980267432,6.971253719,7.062337295,7.13943271
ENSMUSG00000039809,6.762630431,6.827601997,6.855475324,6.774824517,6.708486382,6.935390385,6.972556076,7.078322021,7.12265031
ENSMUSG00000059923,6.91010853,7.017459694,6.955510252,6.932745654,6.903282276,6.960656939,7.04176302,7.004584786,7.034926368
ENSMUSG00000026469,6.893485115,6.833454757,6.888965902,6.798187475,6.768226355,6.982002301,7.011716305,7.049068148,7.079911452
ENSMUSG00000033295,6.814141094,6.705433195,6.74784651,6.943029618,6.972185855,6.931690089,6.77008856,6.821894357,6.872110488
ENSMUSG00000020473,6.650907979,6.657129873,6.842519619,6.920259519,7.081613453,6.950464037,6.1241121,6.24075358,6.162948516
ENSMUSG00000062044,6.949467907,7.171631074,6.928676048,7.080315991,6.832159535,6.974295347,6.861689298,6.869050633,6.786407776
ENSMUSG00000029330,6.81637329,6.830564615,6.781363486,6.626588492,6.592167167,6.678995655,7.019479566,7.015717328,7.029845574
ENSMUSG00000037876,6.554876917,7.127395727,6.770221161,6.640648289,6.628388626,6.884470471,6.611290103,6.610076479,6.561479967
ENSMUSG00000053332,6.716364125,6.800888259,6.704378745,7.07059286,7.084371084,6.892449647,6.618647749,6.552989348,6.548851615
ENSMUSG00000037989,6.510526104,6.544749408,6.453939375,6.755085985,6.707691934,6.837341151,6.565358803,6.694820817,6.744775589
ENSMUSG00000045180,6.916202962,6.838012515,6.905487046,6.772562438,6.68554597,6.829927456,7.052094307,6.977347228,7.091712205
ENSMUSG00000038014,7.038716995,7.020565102,6.985932355,6.965996108,6.934008881,6.960394291,7.047511694,7.019233493,7.037504488
ENSMUSG00000024143,6.87077276,7.111809926,6.974906044,6.798340489,6.745181092,6.788830175,7.06355409,7.034138681,7.052969441
ENSMUSG00000017670,6.887799934,6.763077769,6.777274429,6.528860876,6.663169256,6.684714744,7.032011334,7.057521216,6.995058114
ENSMUSG00000019173,6.875700039,7.017763072,6.914250687,6.968628657,6.956577694,6.958133331,6.678452616,6.707472415,6.714837786
ENSMUSG00000045482,7.007154144,6.91444037,6.967160128,7.061448558,6.910851759,6.996063314,6.889105947,6.929062856,6.942779051
ENSMUSG00000034656,6.761476424,6.833714559,6.776972022,6.759775312,6.654891613,6.835705997,6.967908737,7.047398255,7.076624255
ENSMUSG00000042156,6.879828342,6.741839096,6.756267458,6.619876432,6.555174713,6.604737121,7.043589686,7.06292343,7.003052025
ENSMUSG00000021242,7.100420831,7.190892315,7.13196277,6.953344075,6.990116273,6.91229046,6.991965936,6.993062848,7.005780484
ENSMUSG00000090733,6.49750295,6.766750378,6.561912876,6.894553837,6.997305496,6.827136,6.244563325,6.196084914,6.246590481
ENSMUSG00000026721,6.652486118,6.939947316,6.842542393,6.718942661,6.563112127,6.927309191,6.77027647,6.765520782,6.741339887
ENSMUSG00000027784,6.766938416,6.855003314,6.864185343,6.701757267,6.605604446,6.893299019,7.021846791,7.074058141,7.056955586
ENSMUSG00000025508,6.6778033,6.88373268,6.730362253,6.816223645,6.973550845,6.828424028,6.510861432,6.43602544,6.448449612
ENSMUSG00000024122,6.724945441,6.50474653,6.689571437,6.572178379,6.547499707,6.693155195,7.017756755,7.059184731,7.063787213
ENSMUSG00000005893,6.682903908,6.830711043,6.735077449,6.789116253,6.732012528,6.958339562,6.663858648,6.746520435,6.664232863
ENSMUSG00000044792,6.850354978,6.915079508,6.862941061,6.911785155,6.882581153,6.944407668,6.989032,6.946382025,6.950984852
ENSMUSG00000032648,6.583373731,6.75124775,6.647631289,6.622638938,6.651073554,6.756633065,7.008624688,7.090477435,7.152201515
ENSMUSG00000026463,6.82888525,6.81641479,6.82037538,6.835808918,6.78754602,6.973967641,6.728643692,6.816077721,6.83779875
ENSMUSG00000045095,6.843144042,6.813642306,6.788090146,6.576353172,6.635315934,6.692527742,7.014966511,7.090585407,7.107012696
ENSMUSG00000019232,5.71583457,5.719290548,6.167694476,6.486839768,6.913849322,6.850695131,5.47160029,5.176003126,5.62807274
ENSMUSG00000004936,6.980179166,7.088787202,6.998393758,7.019056641,7.01833049,7.006126436,6.977113048,6.972089129,6.988511987
ENSMUSG00000022228,6.948624168,6.644643247,6.878197659,6.926047833,6.907581091,6.829220544,7.056469473,6.98370101,7.042213846
ENSMUSG00000089682,6.890737078,6.829954233,6.833426994,6.859358062,6.843876955,6.913959381,7.044412198,7.01351801,7.018181319
ENSMUSG00000039952,6.692845521,6.605761085,6.850831479,6.719025391,6.73180984,6.916204465,6.596280419,6.641736439,6.751021794
ENSMUSG00000034908,6.512098024,6.809596969,6.609404885,6.853229103,6.724244202,6.779941877,6.34054723,6.404163183,6.402737046
ENSMUSG00000038970,6.755816862,6.701601912,6.787074973,6.747420298,6.748049045,6.919384483,6.954498177,6.982646445,7.060865912
ENSMUSG00000029247,6.943538635,7.005827266,7.005953036,6.927848427,6.921763733,6.959857705,7.037216626,6.999680993,6.994366336
ENSMUSG00000031314,6.655165874,6.755959223,6.728515079,6.8697568,6.849407093,6.898499421,6.820634751,6.772473526,6.711150461
ENSMUSG00000030519,6.727853833,6.71773016,6.666564142,6.604977698,6.656014151,6.750715882,6.988694645,7.023377435,7.073001588
ENSMUSG00000000594,7.009645591,7.203379891,7.05786856,6.923776583,6.823874006,6.867005339,6.78280227,6.776417368,6.834947927
ENSMUSG00000025907,6.754077792,6.734981351,6.879140309,6.673417526,6.680956369,6.875995091,7.032709434,7.020670986,7.061721908
ENSMUSG00000019796,6.798838986,6.879204775,6.829513233,6.792595032,6.759739092,6.915812241,6.986476623,6.94956423,6.966026762
ENSMUSG00000071650,6.964197105,6.944541305,6.975941989,6.808482477,6.948510531,6.874506042,7.044799483,7.082853222,7.07571019
ENSMUSG00000027363,6.827329374,6.780131522,6.905935347,6.849422836,6.837547766,6.961791409,6.957559888,7.012547791,7.034505859
ENSMUSG00000031983,6.840958353,6.803130813,6.661259385,6.365812187,6.427311675,6.379477337,7.032517561,6.895025922,6.889300289
ENSMUSG00000024350,6.904720281,6.8874376,6.93934283,6.872253616,6.789460834,6.884701868,7.01357959,7.035187007,7.079309525
ENSMUSG00000047714,6.581852293,6.690272889,6.659945285,6.760023885,6.76064595,6.870916279,6.703608146,6.650485632,6.566980271
ENSMUSG00000023977,6.778318505,6.769400007,6.710294185,6.942396672,6.806477193,6.938458007,6.771754282,6.782299198,6.823171125
ENSMUSG00000032199,6.929316762,7.040278588,6.951533695,6.919081084,6.905484024,6.927372285,7.046326975,7.037280576,7.023671994
ENSMUSG00000025085,6.79275581,6.767088181,6.768436173,6.747402383,6.64649894,6.729260074,6.971782588,7.073238025,7.070555521
ENSMUSG00000006576,6.984932251,7.02072854,6.890562394,6.948485927,6.939808852,6.954890173,6.976307614,7.043822125,7.056306496
ENSMUSG00000097545,6.88721556,6.321282669,6.78333345,6.627823121,6.713898722,6.344667981,6.937111984,6.920463859,6.986254653
ENSMUSG00000036402,6.839941157,7.019318619,6.923530055,6.729860584,6.636065027,6.797484968,7.040028901,6.986844557,6.913725172
ENSMUSG00000036550,6.782580994,6.693282333,6.834398087,6.884655004,6.844434465,6.967546803,6.771889662,6.768897001,6.768200033
ENSMUSG00000020705,6.490780299,6.715658347,6.581522389,6.818529335,6.715702383,6.846965054,6.51313105,6.438848936,6.459093976
ENSMUSG00000022680,6.870245113,6.890910055,6.892737895,6.84757128,6.795258461,6.839502883,7.021393849,6.993856805,7.029292605
ENSMUSG00000042109,6.769138241,6.914824404,6.748587832,6.838398211,6.838234521,6.870657887,6.984159781,7.104387764,7.151590641
ENSMUSG00000028790,6.922372593,7.015066116,6.92353024,6.810408655,6.829118347,6.867658504,7.026081418,6.997188809,6.995200415
ENSMUSG00000025967,6.9543786,7.100088619,6.930153521,7.015693947,7.034127574,6.915361113,6.937405235,6.855016992,6.887466511
ENSMUSG00000063063,6.897368029,6.988623188,6.926158579,6.733720846,6.631847448,6.800974747,6.985460347,7.032828264,6.972054854
ENSMUSG00000031385,6.799973776,6.699636321,6.521644027,6.316849292,6.354116398,6.219474244,7.032060132,7.03614024,7.061404219
ENSMUSG00000028034,6.984816104,6.740973907,6.981348667,6.930698784,6.913695706,6.932850266,7.028321061,7.079240373,7.136618073
ENSMUSG00000028423,6.683508871,6.813290167,6.753688456,6.868031521,6.847570445,6.935973892,6.660995538,6.642225408,6.666050065
ENSMUSG00000036580,6.741341115,6.517424167,6.631910666,6.361133312,6.280635259,6.261021383,7.024473891,6.905880787,6.895929071
ENSMUSG00000090828,6.656024216,6.657066278,6.553992261,5.926253404,5.952184124,5.786324459,7.007699296,6.952061426,7.11871682
ENSMUSG00000041697,6.866608094,7.090528707,6.940300356,6.953260403,6.936794769,6.849518851,6.970237657,6.964582627,6.92033042
ENSMUSG00000021273,6.449803778,6.498550006,6.64242552,6.277586682,6.325095821,6.194478244,7.002027952,6.907227858,6.903719387
ENSMUSG00000005506,6.885787592,6.965283783,6.932533875,7.035142146,6.904210872,6.972320988,6.717794118,6.632225835,6.694483969
ENSMUSG00000059263,6.726365478,6.878211978,6.834373725,6.811628509,6.806240262,6.946445714,6.795557216,6.800534314,6.806632604
ENSMUSG00000027087,6.95544982,7.087141366,6.999915794,6.847403202,6.787591,6.993655288,6.983448177,6.946009828,6.924426028
ENSMUSG00000040952,6.534179356,6.732665601,6.513752263,6.874740941,6.95498804,6.742394709,6.221969325,6.176295886,6.25626424
ENSMUSG00000031376,6.556562805,6.371353647,6.758672783,6.545308712,6.450866433,6.911605158,6.829972381,6.983903151,7.088251646
ENSMUSG00000030662,6.764616744,6.827653373,6.853785024,6.851835824,6.852867456,6.916334709,6.772181163,6.78532235,6.765685472
ENSMUSG00000047879,6.762904439,6.850129119,6.818505414,6.831033893,6.802819699,6.913562643,7.001279215,6.977889391,7.030090908
ENSMUSG00000033066,6.956601001,7.057456398,6.912065449,6.650052294,6.575242367,6.609716487,6.990395726,6.892424095,6.789703443
ENSMUSG00000021147,6.817128311,6.939735889,6.880520852,6.79977247,6.76284292,6.878442154,7.01068704,6.985389994,6.989887654
ENSMUSG00000032244,6.969590022,6.729854873,6.882335077,6.759220811,6.701473669,6.768390389,6.980288986,6.957565651,7.0174136
ENSMUSG00000022708,6.909204071,6.845903016,7.023734817,6.595424477,6.697834848,6.797828808,6.990051647,6.995356835,6.941244845
ENSMUSG00000003617,5.531418054,5.459876675,6.001782123,6.430737784,6.959348382,6.786954299,5.438414526,5.57697189,5.722195198
ENSMUSG00000020661,7.050859418,7.059824098,6.907110698,6.992708519,6.820276879,6.845273895,7.00442724,6.97442916,6.957047725
ENSMUSG00000030110,6.674174012,6.699588993,6.720866531,6.650557364,6.680497536,6.762597524,6.939565865,7.02934486,7.037943981
ENSMUSG00000074582,6.762238267,6.712050096,6.709705933,6.858238076,6.852774964,6.938341275,6.88529817,6.902146094,6.928062911
ENSMUSG00000000168,6.715317179,6.710101174,6.675046144,6.718772134,6.682227062,6.812895419,6.999645369,6.951987317,6.928823462
ENSMUSG00000001891,6.834907805,6.889995794,6.836967426,6.780081527,6.875795903,6.870700021,6.978392246,6.923930861,6.976590568
ENSMUSG00000038127,6.626578758,6.764600746,6.772757815,6.859610044,6.743737241,6.91783739,6.443404496,6.378490608,6.366009867
ENSMUSG00000056258,6.695357771,6.71391004,6.614041086,6.741278602,6.509538223,6.875307725,6.872870623,6.969466626,6.866987424
ENSMUSG00000023353,6.72116637,6.807507485,6.705118081,6.898755572,6.845368056,6.842160008,6.78486332,6.800707207,6.857869332
ENSMUSG00000057134,6.666642048,6.863462878,6.654767154,6.492905933,6.352428052,6.414805156,7.004565472,6.938803147,6.801105093
ENSMUSG00000079487,6.191422812,6.376634172,6.15816892,6.723957541,6.547231158,6.727629222,6.103212429,6.110173633,6.02637107
ENSMUSG00000036501,6.636527644,6.429678115,6.623725214,6.383534634,6.370759159,6.581482083,6.95387759,6.922923561,6.965276247
ENSMUSG00000032959,6.985350674,7.093496134,6.927653141,6.941106273,6.987030518,6.903246316,6.987178117,6.921727915,6.918368281
ENSMUSG00000039652,6.396089918,6.352022886,6.473079297,6.592374739,6.444671476,6.824828903,6.655294852,6.710006862,6.725056807
ENSMUSG00000041530,6.858581217,6.676377406,6.814358242,6.773656145,6.743226098,6.808910319,6.98265199,6.970251576,6.995477173
ENSMUSG00000026827,6.728295852,6.686168504,6.65038534,6.301870464,6.540445704,6.55707534,6.95956766,7.016521978,7.02200997
ENSMUSG00000025422,6.842847026,6.860835606,6.67957728,6.935993655,6.792332427,6.885298862,6.659743221,6.716186518,6.709490785
ENSMUSG00000026782,6.791097268,6.926130558,6.833368866,6.892744936,6.73234259,6.913053231,6.84283581,6.791225857,6.867858993
ENSMUSG00000015755,6.65149957,6.839025379,6.742837382,6.832649553,6.703526111,6.842872818,6.442951377,6.396205658,6.419393249
ENSMUSG00000020949,6.84115533,7.025050613,6.875277694,6.92186449,6.884011822,6.899700008,7.006879881,6.929483623,6.97576279
ENSMUSG00000022253,6.529084353,6.693208085,6.656622885,6.662720242,6.767988196,6.887587077,6.576230537,6.575100924,6.56364355
ENSMUSG00000059981,6.959345585,6.629987636,6.866920525,6.907863804,6.958922995,6.81137379,6.93155644,6.942541384,7.011728652
ENSMUSG00000003810,6.75919174,6.961265324,6.780541557,6.83891478,6.820927182,6.872275866,6.931524795,7.026680266,7.081010822
ENSMUSG00000025576,6.71787105,6.810771507,6.711675704,6.785592613,6.74205876,6.869213183,6.94899178,6.981352341,7.065345989
ENSMUSG00000032777,6.873877071,6.705911592,6.66984402,6.717918963,6.800583885,6.756938994,6.990177627,7.075627671,7.09806951
ENSMUSG00000026640,6.623775469,6.685200031,6.583950549,6.80242027,6.739442129,6.879406264,6.745103423,6.835786116,6.81347423
ENSMUSG00000020220,6.757682015,6.763641845,6.90675604,6.723779511,6.667246157,6.902171928,6.937873555,6.929209003,6.825535939
ENSMUSG00000034602,6.846483543,6.763441179,6.695077811,6.749230962,6.831871135,6.83336172,6.979184051,6.985203682,6.963275187
ENSMUSG00000032458,6.680996234,6.789903813,6.761397965,6.805535731,6.811319668,6.906526636,6.805494978,6.778850151,6.791104014
ENSMUSG00000017221,6.648014247,6.841529121,6.65398556,6.84179151,6.795374425,6.793541031,6.619757687,6.579490615,6.572363455
ENSMUSG00000042750,6.904441237,7.126595293,6.930309732,6.991070493,6.933733977,6.909919853,6.91031633,6.8831661,6.873383536
ENSMUSG00000030772,6.65525643,6.711167565,6.755673535,6.629247212,6.6395297,6.688174289,6.982892708,6.984802618,7.022051182
ENSMUSG00000019873,6.785676674,6.850071124,6.84025652,6.488620156,6.309962369,6.485346028,6.998050193,6.929505524,6.878147294
ENSMUSG00000040010,6.184597953,6.525283519,6.39613279,6.724694318,6.538464922,6.737369269,6.04407444,5.969148838,5.969722318
ENSMUSG00000071337,6.982505152,6.718698083,6.752438034,6.76729119,6.733695086,6.724956853,6.986126971,6.959785961,6.894040693
ENSMUSG00000003226,6.834513103,6.730498344,6.892668249,6.895167464,6.930619787,6.944146728,6.870407217,6.87435595,6.856230346
ENSMUSG00000024614,6.77431249,6.788854816,6.804558288,6.662308929,6.602670296,6.734369987,6.964286821,6.929618574,6.921459771
ENSMUSG00000014496,6.858640521,6.870658546,6.785303705,6.860263461,6.733362339,6.776075046,6.96946672,6.798817889,6.762401134
ENSMUSG00000035325,6.562245568,6.582856147,6.601810732,6.746607045,6.770940793,6.829011934,6.651698137,6.709336581,6.76741072
ENSMUSG00000033557,6.824512769,6.840721486,6.848920789,6.762396051,6.795317701,6.902628824,6.950200538,6.978487953,7.007434885
ENSMUSG00000022231,6.675682988,6.769964215,6.59941548,6.283236047,6.137152968,6.418750167,6.992684738,6.953786347,6.762468275
ENSMUSG00000030835,6.745462465,6.705268446,6.685814514,6.646330652,6.669694242,6.667853634,6.940696779,7.002046286,7.054081164
ENSMUSG00000024259,6.604454852,6.754523057,6.73990633,6.749028178,6.64194204,6.867211786,6.844463281,6.786513923,6.769751286
ENSMUSG00000036966,6.670001296,6.78011069,6.662385114,6.816291093,6.858982177,6.860273967,6.718641704,6.709816096,6.822705487
ENSMUSG00000023945,6.043303472,5.962606226,6.183425082,5.673223834,5.80384007,5.971999436,6.956843785,6.9597151,6.886274008
ENSMUSG00000028559,6.729955281,6.856713395,6.712417145,6.877416856,6.870259933,6.88206374,6.848088925,6.781953774,6.799420939
ENSMUSG00000061911,6.690106516,6.684489963,6.728174028,6.664814465,6.721841126,6.913504102,6.831435543,6.912445614,6.955415846
ENSMUSG00000029684,6.739285331,6.740334883,6.731657682,6.770425698,6.747003147,6.858931092,6.885894476,6.852626603,6.925669857
ENSMUSG00000062234,6.570456053,6.72374281,6.683820358,6.832986622,6.777288668,6.855075299,6.559757877,6.629686793,6.645036863
ENSMUSG00000045427,6.738019537,6.897896892,6.706252971,6.826765387,6.822312511,6.9306985,6.837432674,6.775608039,6.814900663
ENSMUSG00000021978,6.848563771,6.741228521,6.794848196,6.738494643,6.87919448,6.846707433,6.753483096,6.797629511,6.802825461
ENSMUSG00000028986,6.496926877,6.766023824,6.57049628,6.760929645,6.670212296,6.817165463,6.558654005,6.549787487,6.631609308
ENSMUSG00000031858,6.586448956,6.749042165,6.680673354,6.905689668,6.714761021,6.819285421,6.454781315,6.47622551,6.488116798
ENSMUSG00000053119,6.833550974,6.905209054,6.814676217,6.749559857,6.795871536,6.841237097,6.99021014,6.971747842,6.958126487
ENSMUSG00000025404,6.769222123,6.831977649,6.701183452,6.710458514,6.64515667,6.786553778,6.972477709,7.043827182,7.104102699
ENSMUSG00000015944,6.746007805,6.48463095,6.658286137,6.776786938,6.771061591,6.824024082,6.758388627,6.822169695,6.976857569
ENSMUSG00000000197,6.686028728,6.710351973,6.781490074,6.463572743,6.350991464,6.659555527,6.927393422,6.95353693,6.940895444
ENSMUSG00000021097,6.964918665,6.849192069,7.122578254,6.9388631,6.642908352,6.845413564,6.824298449,6.789450959,6.656423581
ENSMUSG00000049339,6.912092202,7.031886801,6.90369462,6.939883925,6.880787924,6.830864387,6.962173923,6.97683501,6.947976864
ENSMUSG00000028524,6.685183644,6.78178154,6.743452999,6.742165261,6.668706411,6.915024933,6.81450169,6.899113538,6.891643068
ENSMUSG00000020290,6.73962459,6.846983899,6.665196869,6.652329399,6.480854578,6.642745487,6.979103551,6.944527392,7.02264872
ENSMUSG00000025728,6.836808684,6.597874578,6.737733977,6.394857965,6.396794121,6.229454373,6.970692959,7.040168099,6.982844312
ENSMUSG00000035133,6.674964815,6.546065454,6.865638687,6.544864551,6.483610536,6.881630459,6.938797799,6.873833151,6.997914955
ENSMUSG00000027642,6.972799376,7.09636201,7.006293231,6.934696076,6.95973608,6.898820919,6.949651922,7.008897375,7.050168833
ENSMUSG00000020088,6.817200631,6.898011616,6.83992887,6.88557698,6.913727509,6.897462074,6.783129325,6.755651741,6.748418264
ENSMUSG00000054766,6.969185823,6.991891808,6.928709331,6.901612963,6.926845784,6.888959636,6.96350535,6.857817442,6.871680078
ENSMUSG00000045896,6.355885655,6.444653241,6.415297753,6.729630493,6.722404559,6.755319401,6.435681079,6.394202989,6.465063334
ENSMUSG00000021748,6.685155074,6.807285182,6.686397393,6.623977502,6.682601405,6.673625541,6.983443299,6.937274005,6.938139616
ENSMUSG00000034751,6.856886488,7.00311289,6.785494796,6.889288375,6.732792744,6.998182274,6.866830791,7.036301282,6.949486103
ENSMUSG00000054693,6.783529805,6.66362615,6.691071339,6.536411123,6.560204717,6.563503239,6.927653693,6.860668339,6.967518055
ENSMUSG00000052387,6.255583067,6.136755388,6.555871637,6.022668675,6.094189859,6.556942921,6.560583374,6.81458515,6.843971492
ENSMUSG00000038831,6.450842433,6.533819494,6.334075285,6.884407169,6.708296397,6.69831127,6.435611782,6.433339863,6.395507438
ENSMUSG00000021340,6.826696283,6.858720238,6.897848776,6.825783063,6.784375388,6.862126461,6.867679505,6.841493137,6.952947778
ENSMUSG00000028430,6.590071224,6.659287026,6.591806097,6.739603115,6.715120123,6.793106321,6.587967958,6.644061429,6.70498426
ENSMUSG00000035596,6.814560963,6.862903094,6.783250048,6.797197894,6.753810605,6.828976878,6.942889444,6.948071423,7.003010586
ENSMUSG00000003279,6.583553291,6.692924144,6.595936174,6.562575443,6.563325272,6.826402404,6.574748739,6.59940285,6.644739882
ENSMUSG00000022636,6.647358244,6.717846926,6.680225319,6.566657102,6.658133287,6.856410347,6.911058169,6.940420148,6.862092674
ENSMUSG00000035851,6.435792445,6.644713679,6.587808748,6.71691899,6.632899839,6.776364078,6.473900619,6.442438885,6.520061013
ENSMUSG00000033917,6.886743058,7.071250977,6.984638649,6.899381138,6.852400134,6.823497196,6.978006226,6.856162684,6.853220835
ENSMUSG00000033379,6.929150162,7.003095392,6.899768313,6.811329706,6.86087992,6.707522242,6.965156202,6.946551868,6.962592435
ENSMUSG00000002831,3.395951349,2.512196075,3.661016504,6.004265035,6.120169797,6.317007471,1.958018519,2.243801433,2.198759197
ENSMUSG00000023026,6.809682381,6.847588572,6.807745679,6.722934193,6.680758512,6.656865452,6.94532754,6.902726146,6.910367004
ENSMUSG00000023915,6.631068673,6.677801682,6.691597711,6.459704308,6.421610635,6.586877733,6.959464598,6.910940152,6.900141219
ENSMUSG00000011832,6.891847327,6.8195968,6.708057979,6.892882193,6.829968196,6.837616118,6.96850905,6.888756134,6.916033413
ENSMUSG00000041220,6.398399544,6.142361805,6.378077071,5.887777923,5.952878919,5.884578698,6.964120909,6.869826783,7.002341437
ENSMUSG00000022094,6.00594685,6.336434291,6.234579476,6.52488399,6.529478392,6.794614034,5.589337551,5.578282941,5.499407378
ENSMUSG00000039621,6.83258478,7.002375982,6.808271399,6.579469465,6.731766698,6.649621685,6.949748759,7.027767888,6.993191755
ENSMUSG00000009741,6.741770155,6.908665237,6.712996002,6.865528591,6.719921596,6.829239477,6.629044036,6.515747469,6.555327031
ENSMUSG00000022354,6.67289597,6.881389768,6.696477241,6.886008494,6.87908734,6.821768776,6.722959867,6.62876797,6.600166418
ENSMUSG00000010097,6.753676812,6.931457536,6.709873736,6.963031278,6.84220539,6.830900572,6.685515382,6.679144068,6.74694369
ENSMUSG00000051695,6.835537046,6.982814476,6.814497942,6.846349448,6.779981451,6.742765443,6.966471458,6.938685704,6.893757023
ENSMUSG00000020532,6.662476223,6.488268578,6.676576554,6.666091832,6.716260114,6.771387067,6.9244156,6.916094068,6.929957449
ENSMUSG00000026425,6.669165275,6.811261229,6.668441899,6.922530388,6.694577906,6.827651018,6.690620235,6.701371433,6.718986707
ENSMUSG00000039943,6.690035014,6.72195059,6.739117245,6.667445091,6.60605292,6.857218207,6.894058647,7.025032248,7.040045423
ENSMUSG00000009291,6.62898654,6.735094635,6.705562366,6.828189374,6.835673421,6.797827425,6.272420311,6.289984871,6.3098986
ENSMUSG00000039959,6.511431704,6.315439497,6.354387291,6.61368234,6.716750883,6.550712442,6.657724591,6.783288017,6.840579644
ENSMUSG00000036712,6.858838163,6.819021701,6.79759976,6.810803302,6.763989262,6.858152841,6.951045764,6.927403481,6.97282705
ENSMUSG00000008668,6.531520384,6.762671241,6.532772449,6.864277261,6.91999733,6.780895609,6.240351489,6.201037671,6.207663271
ENSMUSG00000037905,6.806476284,6.772149605,6.845568783,6.713896549,6.688249582,6.826783932,6.931314708,6.911398387,6.9464571
ENSMUSG00000066232,6.663735566,6.492163118,6.765045491,6.518532307,6.558676094,6.737776499,6.903168691,6.92746242,6.994611962
ENSMUSG00000021451,6.874945079,6.904532308,6.873926714,6.271866378,6.178979899,6.314079409,6.941863313,6.89864014,6.800853223
ENSMUSG00000030306,6.533673438,6.515815649,6.530766277,6.521919458,6.461774344,6.706105079,6.868873912,6.958053079,6.935498567
ENSMUSG00000057406,6.889317794,6.827729188,6.828083597,6.817760223,6.779471156,6.923101493,6.896512272,6.901651991,6.848510623
ENSMUSG00000022816,6.743035823,6.658957252,6.86510995,6.825039328,6.831134073,6.834897376,6.910022576,6.923241267,6.954681989
ENSMUSG00000061740,5.901479901,6.06430449,6.027815161,6.499334952,6.738506977,6.62275653,5.575202717,5.573967014,5.604754003
ENSMUSG00000030554,6.449341038,6.495220661,6.526900653,6.464830922,6.502254631,6.535059473,6.882175197,6.942812208,6.874608325
ENSMUSG00000060904,6.709308564,6.837300363,6.749796093,6.775503343,6.817468185,6.875065037,6.82641022,6.787894609,6.801292114
ENSMUSG00000017132,6.691639427,6.965229372,6.73572616,6.875086568,6.966504506,6.801073781,6.73942293,6.730038856,6.619930464
ENSMUSG00000033061,6.918840565,7.081703097,6.898031817,6.868285044,6.89655562,6.853058745,6.960975553,6.944055647,6.961854977
ENSMUSG00000064061,6.7969507,6.659120864,6.791198348,6.606772732,6.616118792,6.798620415,6.930959462,6.970392807,6.949041267
ENSMUSG00000058153,6.736732382,6.742028473,6.700587777,6.739497688,6.676151592,6.844005524,6.841773224,6.884849657,6.903525352
ENSMUSG00000038274,6.60265441,6.820108701,6.606158924,6.841979484,6.903180054,6.708441525,6.36233541,6.34191212,6.334294166
ENSMUSG00000027963,6.673508822,6.721171162,6.743471015,6.347569649,6.400677834,6.479402713,6.930184302,6.949027615,6.958606393
ENSMUSG00000025503,6.875785588,7.021140386,6.82726464,6.729629238,6.781182659,6.656925823,6.932467559,6.894502181,6.859870137
ENSMUSG00000018401,6.781847878,6.742098122,6.707736937,6.848616606,6.681846117,6.836431827,6.845708014,6.778253494,6.869798014
ENSMUSG00000028677,6.771141718,6.947748408,6.704687492,6.747981893,6.763546753,6.734505975,6.908386504,6.918931388,6.851227406
ENSMUSG00000047842,6.533364668,6.49080501,6.578843979,6.336322375,6.299672563,6.457596434,6.886453504,7.001297394,7.054285915
ENSMUSG00000058600,6.541595511,6.764115191,6.561538702,6.786854018,6.849476795,6.752560395,6.416377932,6.313345565,6.317323559
ENSMUSG00000029922,6.790460586,6.924731327,6.804775148,6.839343061,6.817523571,6.830835105,6.941657609,6.87360823,6.855157402
ENSMUSG00000072214,6.781541972,6.871235923,6.776521096,6.607272463,6.583237917,6.668856799,6.920848113,6.965112617,6.988644395
ENSMUSG00000093674,6.731864813,6.952248856,6.759651513,6.859748917,6.870856996,6.659879537,6.557478723,6.571720797,6.529660223
ENSMUSG00000038178,6.701462014,6.569484606,6.782660934,6.623893972,6.605381049,6.598109326,6.827203967,6.866839006,7.038327279
ENSMUSG00000027006,6.598062218,6.55823737,6.6482994,6.715224931,6.709753342,6.84690475,6.682120807,6.649474617,6.616503747
ENSMUSG00000040054,6.492338215,6.726202856,6.564490009,6.728640281,6.569626003,6.758684927,6.324884683,6.361995305,6.34053304
ENSMUSG00000045092,6.761361802,6.772094382,6.667449395,6.566611969,6.697294685,6.588874618,6.931286427,6.83908968,6.970859438
ENSMUSG00000025223,6.337460515,6.600524903,6.472769269,6.875753024,6.624396007,6.7258225,6.05154997,5.987731187,6.03462884
ENSMUSG00000023473,6.829450069,6.878614245,6.681772021,6.951399797,6.721622847,6.868696718,6.716928223,6.775676696,6.729984586
ENSMUSG00000033009,6.711829282,6.574159617,6.663961052,6.592820838,6.596449348,6.629776448,6.902878659,6.92721476,6.988147194
ENSMUSG00000020451,6.870767402,6.673561614,6.780210368,6.671970022,6.718966208,6.638422283,6.938229926,6.959357326,7.014363834
ENSMUSG00000033124,6.59958656,6.623570849,6.590885492,6.824106838,6.724432221,6.745068249,6.636964012,6.738651854,6.807801624
